owner,alloc
0x4dc477421e5e7b6aed27aee7a4d88c2a934337002d552cff73f815758574b9dc,2314.19196146524
0x4dc5b7922538643bb473f230f8391ab80cfd54eb5c7711a523d9cfebe0199013,434.70795362559
0x4dd55ef4c66d374648a5ceda9748a2472445a63e7cd7c5f488afba3d9aced560,1836.32597506052
0x4de264214c33b0ab312245a1c597fd2f11aaf0e1f6f297898fd8ffa3a7beaf69,277.93932204747
0x4de67976c4fa99e4db533baf3e374dc979f1520bdd74f429fd4093faa7bb779b,434.70795362559
0x4de6c0f867c71cc89f74b8f5477281b2582a4dd428f250099567ad31e82acdcd,1158.48133507685
0x4df226172d5f1a259984f76199620f5ce218dfa5d8f0c5c5b3fa8dc8995226b5,375.24252875507
0x4dfa035aaeb509ebc73cdd605c48948e91e8979c56630d8c13e0ad0b9ee1bca6,152.15324575052
0x4dfccdd30cff3d26f60ce3adf997afe4a4b9c50374ad02c442c9263f52c2100b,384.54847696631
0x4e023b63492994aa4aaf1d86fad6d07b3b03496ec637853e5ae3cc43486a4bb9,434.70795362559
0x4e06a7c6f22bf894d12439592ad77ca4a746c01ea8bcfe0c9e0920fd916a5f0d,261.35260606098
0x4e09dbb0b3e81cf3ae89bac9936c695a910a924fc6ce002c6ce1af57ba46191b,387.74732224795
0x4e12e9e4f3cc27569789865e4a3ab196378d232d3d838b7270957eed0d63febb,230.97869066982
0x4e1a0f40f72b57eda4f93e4ae173b8f5311faa87c63a07a444683716223a2d41,152.15324575052
0x4e1edb5629114db1d0509230b74e3d20e80d4eb4bc79113d8302cc62c0fc4a2a,375.24252875507
0x4e29d2bb6c37aa30972bdec82b366626fdf1951fced82a4065c0db481364cfd3,261.35260606098
0x4e2bc1a2b8f674d4b7adb9e2e6d362f1b3c45cc649827584e953faebc05260a6,645.90108302729
0x4e334f25df013c954528cc6128dafcd39ec5efa1c351ea0e934c3a1aa1dc57b5,2113.01352907646
0x4e3418ab5b963a303db0e91827e3e93ee598c8f336e2e6afe529736c9a057741,434.70795362559
0x4e39e62726604eae9f9ee247ac8e90801b21715a01e90115cc0b1477cf7dfa2b,261.35260606098
0x4e3d30e4282fdfbb12879fe134e3a26393016502cfc0a90e75c456053573859d,152.15324575052
0x4e3d5526dd3410c825ca91df8b566479b43ed4c473f45c42cd06f30417c47208,392.83556573388
0x4e4ac19d0a2327bd2df4ffd4b057e8e017c52070280f858ad49720543f588c46,434.70795362559
0x4e537c9e126cf56ec0113348f8e4e05a9928813b80f6b8b48fec25dde8ae4fc1,230.97869066982
0x4e55787b51a5a4f6c9301620255069f8bc05b8f5ef0657f0272ac1e985621a84,434.70795362559
0x4e5773a938fe1168dac07c860ebfbb600d0367a1d72f03f87437ece29f84afd0,723.77338145126
0x4e5a9c39512de61b4c9edf39fbea94f827530a2c6e3ccc94354d6f2fe6ec1081,261.35260606098
0x4e5bcd82ddad2c61dcdfeed4971f104f43006778f20b697b148c8ef322d72dd4,434.70795362559
0x4e5db3c29046c6e71a6f9079c153ed954ecb85d37fef305887d84f8c1f6cd15e,375.24252875507
0x4e5f588f0ac227a60919092d5037f313919bf1b3a383eb460bf87bf28a610038,1158.48133507685
0x4e683a9966cd92717887f79285d6df0e467cebbb8063750a3bd75482ae602b69,887.82278080463
0x4e6b4b6a0a9fca2ea1ce031f145909885aab71e4c5d08629ff019f5247993a5f,1681.58531662050
0x4e7a6fabc9b5323f777368604d02fd8a95312db9338c40f411a32b692fca1ffa,152.15324575052
0x4e982fd965a1ea3d6b3764c69106b7ecfaa7767b64e64cf3a6faa55ce3685dfe,532.01116033320
0x4e991e67dfa4b7f128ce830b2c572273e98b2c73af0f6d08d0fedbefd356b213,261.35260606098
0x4ea5d009c012c7eb5e158494ca292948fe62d9de16684e296de95b446e77c1c6,502.03492604434
0x4ea74c5550249484174416dafff7cc7e8601b455dd021f6602956d919914fc48,723.77338145126
0x4ead465cae66e19190e708d6c5fe8bc8d122c7eaee6f84f00685b9a75d3ffc60,375.24252875507
0x4eadb312569dfca4a6e976eb91d13c3033976bcd2e26c46ee31427c644d6682c,294.13000452917
0x4edceb9a0170dd4bd62f46cc801fd454860ac92ffb9adbc74fb1a059d06e0d8b,434.70795362559
0x4ede6b00df548346acbe93dee2655dcabd00b3251e30cdf06c3d24b890c51f1c,2206.68454345704
0x4ee400abf29888fd8a221f6a42b84fe78e9d175e91064e5b3d82e007b0caeeab,261.35260606098
0x4eec0bbd9ff6afa0773108b8f87ccaf893e69e7662d278016b6c7b735861968a,353.55338323377
0x4eeda99e391d58d5e78292472e34556d782c22e9e73c41d89feeb21d548fe83a,2687.96163944872
0x4eee53426c68bd85e093a5320ebc9f92f5a44aa37dc471d71ce22d2f85d20a14,434.70795362559
0x4ef122f6691bbf938aea94f0f492c10f9d24f528344800b49e861a4719bdae59,395.42577112549
0x4ef927a00ac32030dd8e5b03f8fc0b3d0945011bd99e9b5c602149a80c1b3bb9,434.70795362559
0x4ef9f7ac70f4c9d5861f3a30b1a59f0cbbd1776364697be0dd7723a4476d7536,656.38069608417
0x4f01d66f484124c3604f672dbb8382a18ebc6ffcdca51118fd6161dbea73fd5d,434.70795362559
0x4f0360ce7233660b540aaa2e89b448cb7e5967f43c37a0f076b21380a9e2834a,261.35260606098
0x4f15affe31c440723338c644dd2f3384fa0f4bd1ec7af4857fd902d184de7ece,387.74732224795
0x4f1e2957b91097cfd9a4a216bdf0ba3b0a256cc37bbb10fb1c9fb80d8d54e179,152.15324575052
0x4f1ec7d38e7746cb01ce0c4f0712746ba153ceedc7367efaf7b8aee348a5312c,152.15324575052
0x4f21032bd4257c2d67a8f7c7bf8055f3c9516b57bb777cb0a724bb16adff63df,16356.72977502090
0x4f26911152ebccd1d4bb2c729c410bd31c05348cdedc85051977069b54bae6e5,434.70795362559
0x4f32fc90a8d2611166e9b2772daee81bb34b2c0e95cfa9c50ce9a4bcd1886df9,434.70795362559
0x4f43c0efcd0422431d6d57eccf7bebf58dec94eb9a0e8478705105e820b6974a,942.51038058543
0x4f477b0d98b89ccf75319200561cd45976fe30ec37ef63f5b978a614ff21bdef,345.26629446621
0x4f545ec786e87afe4f4d9646d92465da679089beb07be6a310aee4c503e055e7,239.26577943738
0x4f55b9c330815501fea4c139dcd2b76a53d69c0b933e372a41b07a0435c1ff4c,375.24252875507
0x4f65dd817f62c2e468aa1017e4265ebc49a60e3c4ae119bcccc72ea2e7a6b3b2,768.07809448895
0x4f6c3df11184cbf0f57b5c6b2e197044f2a13b9df1b09bdbb2e84186130332de,281.13816732910
0x4f6f06a4e274f3728bcdb9d9c7db7a0eb2f843f21a209a38151f5f7cac762dfa,551.79672160132
0x4f72efc34c1601fe6c19bdedf8d5d5a9173c05c2a869c9701f4184e8d954d058,581.77295589018
0x4f7bc319390b3d0ca9133a2eaf1170db7e0ef85125c14cf7de24ad8a91f9a61c,194.02563364223
0x4f7c8042921e81445d18c5396e3f1704c393b0b8be8d2cd8ebd32f4a8a564e4d,619.12369402006
0x4f7d62185cd5dff3eeb384f28103dedaa2bafec1368ef84a6358149c4a1e27ef,887.82278080463
0x4f837f4a718b5344cc8f9dbbda5fc08b78a72513e57c101bdfda59a6468dd4c1,300.63478856108
0x4f85256482bad19b5779ea280c7e1dc5b590c7fc84ad50ed16220d5582170291,723.77338145126
0x4f86ccc53c847fdc733e6771151391c5166569f5797681ff5bc0abca5f0cd5a9,353.55338323377
0x4f926e4785f05a9a2b7751b2158ba10bc46a7d2f2ecbc7b4a2203343592504d4,434.70795362559
0x4f935b07fb79327a642acab90ce6595b2e249064438e5f96709a68e907991374,434.70795362559
0x4f93f5ef05eea98beda67e3987345d66be1bb1835823d32c191de2735a2ae7cd,434.70795362559
0x4fa980304742c5bc68a8e74e6e305e3a80cb083896cafebabc2d4982fedb866d,152.15324575052
0x4faa9e0ee140f846cb94d0c182a4b397c101fe335a5dcf2d1216bdf325305fb1,152.15324575052
0x4fb36faf89f5881ec6a2857c556cf936fbdb8b1d1ad5a6836984ec567ffb6048,417.72355653681
0x4fbb02362f063bf0c9a22dad6e1fc8706d055e78a6b4ffcc5a86fdee215bf1f1,375.24252875507
0x4fbd4a956ad0f98bbd5326116a4ddae8b6797ac66204de77783c9cffe6228b0e,294.13000452917
0x4fc36ba5092698477dd6b54ee472ed0a5814c5cff6c6fd4767e3dff45de42f8d,261.35260606098
0x4fc62cd57c25a3d6399873858718cd0be4717e8b9d086f0a749ac884cd772682,261.35260606098
0x4fc6e68b64205f65fdbf91f7187b274927395f17e83cc7420d789291caf76697,194.02563364223
0x4fc9d718a9a94b8214e6a753e9d63b3deb77128a9485685f8f07d518299784c3,551.79672160132
0x4fcf1cfb4f19a68f27d3b61c70e4207856d6eefd56f9466535898b6d0d126baf,152.15324575052
0x4fd4c86b9efa40215619abbb2c35b1878d3a3c60046944d7cbb901fbd2336cd7,1069.03967591746
0x4fdc2ad7dc475d658616602c7b17335511d489c5fe6b660bfccc944639ffa0bf,434.70795362559
0x4fdd7c00a17a214e15359fa221a6dcffbc9934ba8f3f6ce84dca238eecf1eafd,152.15324575052
0x4fdff475196677bd8f54e76f60cd5a5885a29a5c399d084c5ee413234a05541e,551.79672160132
0x4fe24fd7abec8551001d79678f611e0f05a2ddab20e5a9804dc5f8c938313ff0,434.70795362559
0x5001877b9dcdff101f6b352382169f9cab0d7411dc1a21f01031bada0816439f,261.35260606098
0x500354517e04d4991f78d53e004d0d602ce88d3ddddcf277f793d57b1fad2801,434.70795362559
0x50037ce8703b64ae666848633257e9c5b5f7c6b1affd6732a870714807b3610d,434.70795362559
0x50043de649a2a9594742b3161d63ba55726bceeb7d129e5fdd7c5b50eacc7d6a,152.15324575052
0x501356d3a104e4b27c217297abe0088b5b81e18e89a155ae8fe7108821742700,152.15324575052
0x501e61f4810ce959f9a41ef128a5ed69b4abb2172ce4eefbdbfdf3b4f33ef7ab,392.83556573388
0x5021623dfbb86bb4fd40296ffb4c32d5dbfa5a82b2a72be8e538cb9fbf8ff68d,1082.51290372221
0x502eb003a5d34a6c5d623b6aef716f8ee6450c453d2c3feafeefc43da4694df0,1089.22291828788
0x5037a71f10cbb8ef52acc88bebafc4c87115b0640eb769670679fe29b2450cf2,556.88496508725
0x5053af708a44820890c753372b6e8e45f0eff46afe28c920fdf58fe9aacc53a4,434.70795362559
0x505ad2a6eeb02b990cf0d2e5f3a5e2e48983a57c2d807ffb2be6096367c83409,378.44137403670
0x505f240d3f571e932807db79fb5420f3ccbadee9dfd6f5e6604da8b8c0224355,392.83556573388
0x5073d2503036f42e80269c18333ea947425c040a9a0a4298d143c9cfa5fea1ca,434.70795362559
0x507919491904f1082be6365c484aebe151a3ed113414671e2ba080e414970a6e,2113.01352907646
0x5093046db629fe578f3c98f5f489dc32a3d6cbea4cdb73c87b108363fed8641a,375.24252875507
0x5099fcc5f0d17051d60c7b05bbb0a661837529b3aeb7b268c4052b5151342551,152.15324575052
0x50a7722d2ba74624346c5d619fdd9de99f77c40a665c935279349ac3a8eaa08c,348.46513974784
0x50af889fb5e69a0fde8fb676a1d95c2d7cb1ede9da69a198aa3638c75e0fb49b,551.79672160132
0x50b14e10a30443056665bce315d47bfef849fd3997b4e020c3c50d0db29deffa,940.85674603797
0x50ba649c2d8fdeed07676e508cc59776d9361ce674b0167d061dbdd922a999fd,492.33129673080
0x50bd66c741e407be5a9b3db226fce59330fe2bc2d82cd74ae52be0443b350207,434.70795362559
0x50c4d6d117d536bf12827a7830e4971d55e976ccc048ca1f544989c4e3cbc774,395.42577112549
0x50c97a2ea49e3adeec6cae419abff9c829ff64aad4a49fe70f58a5f2d72ceea7,1798.74507648936
0x50cbad9c25ca46948ecfe9a6d11a56526ff3ea08de69d32706f3b03b4c54e147,966.18703616610
0x50d14e69e49a497f2b2d924d306885efb81c7755a1da8bdd80da16aca99ef5ac,434.70795362559
0x50d658def8935c5d5d407ef3c695959888b821609c958eeb2f45a2e590cda2ba,375.24252875507
0x50d804fe79e08aca9ed8b3493e3f56b8fdc6ef8697b653c09cf8ebf330bec9d9,555.89596449279
0x50d820647e3e90955ebdc0e09451ede4e1b80618131e9ca8c3898a474ea3c491,307.91555633633
0x50e36808596c4bc646c58626cd07e48ac1d53424933a5b360935cb93f65f4eeb,152.15324575052
0x50e3dee2f4ef4e094936a60893678bc111011665ad964a1ffb286384d574c719,286.22641081503
0x50e9c37abfeb9474884b1dfea9d81ba5ba6196f9ae3391e2d764490971d8ebc4,294.13000452917
0x50e9fac89aa4779c9099f07827af8909a7127fef7537389b0c7a7e248aad59b6,723.77338145126
0x50eab1dde1e77f8ab81ecb118f4a46a2ca35679b2110462cacd93807c5724937,551.79672160132
0x50eae2a0060e758ca267473493e4559febab9a6a7204deb0152f43ad22a4938b,2015.27191990714
0x50eae5d8e134f60594200e0157aae089551427f46c90a731e70780e766032f7f,434.70795362559
0x50f0d82d948f5be5b794432479aa7ba3d8dabca8253002a65f42672fd5488d0b,547.57901687601
0x50f27feee4a6fd8714cc5f4f61b8bd5e16ce65f18b0e5b6426a8e2fbc2bebc7e,1035.18354657694
0x50f84e95119801619798e05c4921b18c0f92ebf1cb1f4f67533b04d94595f598,434.70795362559
0x50fff108e057a507ebccf1588cad8a5d4a44a4cb75db753789096029fbcc949e,375.24252875507
0x510ec37def703aaa52c4a11a84c3a867745a219714a4cea4c920f0046fe29367,434.70795362559
0x5110c78cbf71d8eceacb260eea787682f8203f8a23afbbfa23987c0c986e3e31,375.24252875507
0x511a2cd148eba75445cabfde8d84b9973aa03ca64a84d60ebac8c8e958cfbd3c,434.70795362559
0x511da26650261ede173b0bc6147a5d0e1f4b78903f7baa4d0537a2c288811f04,887.82278080463
0x51209fc2fe38bf22b52f3344334c89dd1c591499143d0b5a8fd5e05ab88d21a7,753.75207235527
0x5121d2030981f045bec062de106af458f741c2c88fb6d380d2fca42e69c2e6ab,723.77338145126
0x512472c6e95ec8727adb5d696f1b4fb5b1d993c1ef5a39b6273623ef6af05466,845.95039291291
0x5145ca7ec0d4bb02076c2b905cdbc552000c0773065912fb3a805f3a88b4d65f,619.12369402006
0x514c963bc7bf0e7a423b2b5d6fb3dcda967ba500876a9ed65478416fa8ca9a0e,696.06055968657
0x514ddc333c287a4cdc03d838ab082ce3970c88583e5ae6cbd414d1644755b50e,277.93932204747
0x515313a8f141e884026938611b8729b59fcfa868524759660d4cabd23f93d780,434.70795362559
0x5153d173db638ffc84b0f5c6e876a9eadc85983e3acc455130ffcccde031ff9f,723.77338145126
0x515774de679a302736194d8c00be69881a6bca70a42d17ec04b015ac9689cd63,384.54847696631
0x51616a3e5e2ec6ff7e759e51e62d5ac9d853f6333ba8080031c2507c61c824d6,434.70795362559
0x51715a8f11be4e8fe49e61613bec54b0db433cce70a16e9389a1f120c416c1d8,434.70795362559
0x5173b1b3bf9737726ad7f6fe9de410adf1d8ce122bf11369c333456efd9a918e,586.86119937611
0x517ffe6c0cbef2b77657600617e8e5d60c3597ff2d73bede00ec263894bdc266,277.93932204747
0x518337ea49bf79bb4324945767e261831c6bab56c44c5e6cebfd5323a94ee3c7,375.24252875507
0x5184065ac553e46ea72d4f6a71f4835e2cd8d781335a60ae55997ce543424a56,434.70795362559
0x5186070417e939770a6e65e7b03e75633fa95694b7ac89aeb01d74786dc6e3c1,261.35260606098
0x51872b2069aff69f7c8c6e2665dc5f4aadaa2c41d606d89bf441bfca122a4122,286.22641081503
0x51926c71e11d4270cc02569c167a43d61c62313f62bf21bbec6e734d623b9cc8,434.70795362559
0x51a6d2a7f7eff7839a77959ccad71f8c6531e10288065cded4b2e803e5c40da2,1158.48133507685
0x51a7030fe2f66692ed6d40252d8ae03561c846c2fb62e42182e724689b0009f4,502.03492604434
0x51ae505336dcbbc8c7359c95e3b61726876d9a89cf455a7321861d0b824b6b96,387.74732224795
0x51aeb668cff32e7e2236313a75ef39b46650a0cc34c3e215656d41b62d2033ed,723.77338145126
0x51bfd0bf129e9323d891ccc66ec8a8c9a9947ee8dd1ae3742d33dfcca8b1e667,277.93932204747
0x51d4b7db15f15f9ca382a495f07603c9cc1202940ff2b925940cc2dc46060ccc,434.70795362559
0x51d68198a0a4e4d435891339f09d9cf4c1be77177d9d6c4465acae4b58f78c87,316.20264510389
0x51dc3638ef764082668f77633a404df4cd82e4f818e3448c117a9321e08e6b20,434.70795362559
0x51dea401a250bd32f1a983b05eca7bc7f155d7b601f384114f830a79a456cdcc,152.15324575052
0x51e042528cfe709c1347adae4ed45f59a181d3a73e0c6c213630c5dc887b7442,673.97373306298
0x51e1a17f0a8b68c359c4d4ea45858267f09d7c932317257af54cfcfc3ff65576,434.70795362559
0x51e3174b29204271b1d18b46920b058186cfaade3eb95c9ade264a0bd300f40b,375.24252875507
0x51e79a5b139177d74329128e18b63f2dca1a1293b5d422d0d18bbaca3f68fc05,194.02563364223
0x51f4126f44b0fdc28d127950c0cae8781140b8bc3dc0ba170a04081328620ae0,311.11440161796
0x51f9695588acaeae08d937fd01d342fb2b4baef4cd4548cfb58a5bb509c40e2a,422.81180002274
0x52061c7367e190a19b7ba353a61fd40df1e72466e19d4089e5f49251ef88e258,434.70795362559
0x52062d7d0dd61ff7d884934dd75d58a2870501d7f9a386875e923da6168c4016,434.70795362559
0x520721f1e4d32b09d61a085619a9ab4d63007e3f56e1e76907e88053b3319b67,723.77338145126
0x521a515e68ea41b269e36b76af952e0e90f81951b311eeb8ed0043ce1c41056c,294.13000452917
0x521fed6e971daf25eedf8e0ebe381838a4a534a0fe964fc236e9eca9fa05ac0c,434.70795362559
0x522ff54df929e4106e3a12de7078de7bfb336494ab54711db72ab3fe88e66634,548.59787631969
0x523922d5a671761ee7e96df117f52aeafffcd4f116d154213e630d36aacde077,837.66330414535
0x524dcc5dd62de5a99f8bde4653c65898de50871522795b182d4e95a2dd645d07,434.70795362559
0x524ed957f87cfe2f8bd55c44df9b1e834fc6ec6a4026b3f5d7d71ebf2ed43e1d,723.77338145126
0x5250a1ea362ed9b5a90096513d58244f353994ba933192b7ef779b9efedce968,1798.74507648936
0x525a570bdd47d407d70a070dd915d550ae1a9069d84de08e718f5495e86715c8,434.70795362559
0x5260f915c8ae6b3a15027e4a0c30268b5084030ca11a3c8083b0fd5eed80c74a,194.02563364223
0x5270186a9ed68f0e0c1827436c2446a2487434092162e58698d31a95d2454f7a,277.93932204747
0x52840cbe326688ad0b80fa74b62bbc74101477d18ed5f2873ddc90230c638643,378.44137403670
0x52894bad58bed3a65a6acd9ed560a79d46d2e2b094cdec13e24faab8f72791d8,152.15324575052
0x5289cffa38b1a135b30c0dd9285930d2661a02279fb16d380bd88806e7a6668d,286.22641081503
0x5291f50b63e2b3ad2e46fff90cc335bafaf8771bcb26465bb4523eb62c16815c,281.13816732910
0x52942b048bfe4df51fd00aefbd6ece52f4fa4d642c8bdc02039d23edb2bd596d,434.70795362559
0x529ab9de02c1367a8a6c46d01248c051b5460bf3810115282af435ddbf2fa2d9,6360.44484969724
0x52b4c8c2ac75f807065e533765aa1f36199bf9056fd75ad5c50ebd22ec7f937d,434.70795362559
0x52b5eced4a7fb78eed389415782c4458267b9432dfef82090aac003036e4c4e3,434.70795362559
0x52b71caed96d0583f7b31a7b7d12833c5f0f028118eaa9d75558367e795e11ac,294.13000452917
0x52bed55d97c4525412a09e04f0546176c5cf6dbe1e19f3b8b8334712d8e6c07f,434.70795362559
0x52c74c8fd27eaee510cf5915ed3dcb45fb217b9e69b9e4d060e29214d90b32d4,375.24252875507
0x52dcd82969f8e6766580b29bd56f32ead2ff4a19c7c0d14031d8e2eb81144667,384.54847696631
0x52e0561c6a4b1b554f31f8d475646ac45c47bf0eb0642b63f0e30d2cbeb9a2a4,1590.97753114092
0x52e906694bb988a882a1c35679e4d0604666154793d8545da50dbe1411a8113e,1956.49600429891
0x52f10042fa33c10fdfed0685ebaf66ff70a4d459f78ee429e4be9b5cf4da30b8,556.88496508725
0x53012093020d130f57f051b9e91f2e1cca219428b70e5b58a20fcf919be0ebaf,1975.14433857971
0x5301fc5fee4c5975f9add0bddcdc12139e8e31d3c6d78c9564aa5f73bf8d3141,581.77295589018
0x5307c204c9a870d75c66e73b406f5d67da74d656769eb9d95607deb45da424b7,434.70795362559
0x53256ef5f9681258784b9ec39189bfc98fe4e8b0c19fcbd049e28737bb90cf76,152.15324575052
0x5326486a4ac15ddf44d35ca12654c0755fd2055575c3367531ff9fc2a078dafd,417.72355653681
0x533580e707a0c578e809c2b9db094227f7ed55a20d40b7182dde965b4ade3f08,434.70795362559
0x5338fa2e1d10260f31f74f278dd23ec29d0f2b183a87ea430d3e8e71dad1ed05,261.35260606098
0x533fb637e243f80aac3efbfbde1676163df53f84865b3985d4e2cf818976b11e,434.70795362559
0x5344f836f1bcc12f42f08f4d8e4763ec8f9820604101cede9aaf0fc1d133ccc8,194.02563364223
0x534fd23a4fce2c671ef9ea09789eaeab8d19db42cfd51897960051bfbadfe223,152.15324575052
0x53516c7dcd24c065854b25480ae48e2a38d89a29446beddb4f4849a0bd389177,422.81180002274
0x535a1a62e39457b55c75e621a36ed5e5d28b8356a5e3c4b7d3500cfeded86ca6,286.22641081503
0x535a1b18190110e7719b57fa44289bbc5e2cdf118a57e1c70177f88c7f6c4594,753.75207235527
0x535fcd280f2f7945a064c8c99d8927fd90af2f5eab771003f2bda34e875549f7,434.70795362559
0x536497a51345e2d68ea0d4357c2113aa95d29f4541b144f5975ca50ec97a4d3f,434.70795362559
0x53653652d130b1b3f0fee7fb40b12859c8bc1e341326fbd9d8b9faefac71ee6c,434.70795362559
0x5369fdfed9f7a3614dbd9ebe5d0a194028caed0a3e599bef5072501635c2df86,551.79672160132
0x536c5805fdf19a0fbb43eae5ddb7ba91ef393daa,12211.89671185020
0x536cf49897c1261dd47289392dac56f5bc023f0ebb2f1dd81bfaa895bc19adef,383.52961752264
0x536d9fb63cea245ffcee482b1d455aab9ca79545c29d0d44d3ea38ae96db6b46,194.02563364223
0x53728504709760d5090bda8d7547f5925819f0dad9a71d0d18ae7d6bca42c876,551.79672160132
0x537af99a75af17a3d0bfea7737593aea6ede86b039ed9eb2926d61c031f0d7ea,2113.01352907646
0x5381cc8e15524842321295556fdec88fff866f60b6f0eb3885eb8397beab91a6,434.70795362559
0x538d9013e44c06e6f389af4e427264fa1db876767feb5e31639ee898ac98dd23,403.31517879076
0x538f0235ffd272ab04715d03b7fdb1876c635e4a208690114c2c1f6ffe8d8b71,723.77338145126
0x53908637fe3da87c3f1e6662c4a0122d2ccae3ca8988140229b80882018affde,194.02563364223
0x539392a711b05c573f7e988adac444b5037ad08a5791e797a71d1f1ec7e0fbd6,294.13000452917
0x5394fd43e80cec13c70527136dfe644c98ff4f8e0bd9591998e54cfdd05e2ff0,395.42577112549
0x53987767e4ce7441e9d94174bb3dba731078531bb0fd2a8db6323460d5609d24,392.83556573388
0x53a796858111478c8c5581cd4096dfb399fc065682a4129a917898373cb00b24,281.13816732910
0x53b00f5a0e00c32edd490bb08ac569056a50e457dfc217bdd882e9dca070605b,239.26577943738
0x53b4d4badca9982199a78fa5c78eb44781f87d4a4a7198ad6361fc36abcae0fd,194.02563364223
0x53bd4a88efd892932d0bea209cd141ba7485d70ff50464f361b2658bee3f73cc,152.15324575052
0x53bd99cabc10ec568dd4f668c3029f576d11cb8ee7d28a49cbe2c100d8abdf5d,375.24252875507
0x53d8fa9535d469659e2b6d438c6e15aaedbf8c4af4a8c1e2d6fedde05ef9aa70,384.54847696631
0x53ef33719afef3c6eeba689dd22ade549d57916a080a08608f4f7f19d04e8b7b,887.82278080463
0x53f279971a2dd760b98c364541730828e92f9ac287b58e592cab42406a147395,783.17309337344
0x53f35d7469f836ed49a1e023e5d1a63f4ffc540b2d8895282f50b9ed67a7aa9f,434.70795362559
0x53f3ebc24f6ac168e3412b6c08733279f490f3718be9e19f692d16002de1cf46,392.83556573388
0x53f8ed04a54d86bb0ab4d62c8c87717b2e1beae0c0806d7750ce22e20e6fc958,286.22641081503
0x53fc929e5ecdcb93987dcae398d67469135be8ed44d9d63b22ee5573d06db21b,194.02563364223
0x54064762a6f9da85a03a723e16a5b3cbafd94cc6f320e3fc66ab5a35c367c9fe,4027.52116809720
0x5406566f010546da64a80e927eeb6538d653f9626e9461a0dc405d663701f9f3,152.15324575052
0x540832147e8050a10ac3260c5b5c3f5328f4dc81ccdf2e29a6e927d6f2f2a0a0,509.92433370960
0x540ac5dbc4d82a182d162ea55fedaf52a7c825844d52b04037dedb61bea6f48b,392.83556573388
0x541b9d9e498677536a9f55730aeadbbb9023221fa8b6099731ae9a1c690e4e69,924.77583783221
0x541bedfe769ea7628d75825ea692f67b94d53a698a8089cba4a15cf2dd1a9090,230.97869066982
0x5422bfc1243e22a9868a21b15dc146b570a37c8be3202a8bec617a100df22200,1158.48133507685
0x5423db958388ca695b7ed71035818432958f92d0449d691a75087e296d55f227,434.70795362559
0x542753c9ab2e1118e73fefc7275c133792102c714d708cede674c90be03e6145,345.26629446621
0x54285102ef2a4855281a97b2776a05cf61a8d8e8d0e1df4225582d0c5c17088a,556.88496508725
0x5429e6d2d7b45b07a6f4b48e5c8e9fb84d37bf9a7a53dd85574828afdf61d867,261.35260606098
0x542df2095635f3248a756e4530d8a7867848f7841df39408032917da4aa47d6d,392.83556573388
0x5434523a815e6702d39201dba64945818c099324ec4f1ab0eeb247819320cbc7,152.15324575052
0x5435e32dbf1ba6e424da6b1929b2750d6b30bbae75ec3386daebde92470900f1,422.81180002274
0x543c2877d0d27487dbb901cf730011349964311ff22d174d74ef26a786ce0d2a,1822.72606392045
0x5441b05f285ed2a03a38e2e6301968e45c7834b39de0d481202154727189c071,392.83556573388
0x544b95157829d22964e553313b8c1775e90b80e4b26d9c5ede71996f1406aaed,492.33129673080
0x5456edae8068a5a14fd32d10716ab627d07adc6326ce3ae7bbfb4c2f5cfa1b04,723.77338145126
0x54575b8e0bd2ac6b3deb94b200b463b047b473ca52b06aa94fe3d55a2a52e56c,887.82278080463
0x545ca3d20c4ca3e5f58d6019455a0f42ff7f57d8351a1aae2fcaf27726f1c9dc,3266.94054263511
0x546efff2825180e4154c4deab4b49d4bb7e7e358fcca53e02e06261d326fd903,556.88496508725
0x5473917ff702845fed0a06418c9fa862291560d95054910b25eb5d48102f08dc,551.79672160132
0x547804cee293ff33cfa17cbb4041d44c270691d5ae3e11f2e9d2f0da4bf9361e,434.70795362559
0x548194db0d8783e85add6c42eec819273ace5717bdfaf747648b7cdc590d4200,152.15324575052
0x5488e918b9d758eee44d1fd6e8c511225d9c8e1085cd6f5b29bf128ec77efa34,194.02563364223
0x549fc3b4a5c395a81bcf403210797e5ed174c89530e24c087fbefff52f404edc,300.63478856108
0x54a25f716527cd8ba6a7892c4b272c16fe233cf4e12554c7116320f3aed6d92b,434.70795362559
0x54a44330e7c02171d0086cae1003ae38585a29d5b432057bd6cb5c733728340c,517.60278258715
0x54acf64363a2e177851b896fbfb024b3d1796b57de0238d6e19003e1d44d62bb,2663.98065201763
0x54aea4959dd49cbb02c192b187bef598f51d721b28ce95fc81195d06d0f94c3e,939.09140841118
0x54b0e6a741adb0938639563932b803328c8a06d1e4637445815e28e94c59fe0a,300.63478856108
0x54b863f25348ae54aafa3bada94e59f502430ac2a0189a1ee1f237f3b8ff9c48,1071.89647305862
0x54bce71b8e647c1cdff9fe93f90fc3a6b877b8c362dca4c90dcffe743c12ab5b,281.13816732910
0x54d60ec21264c34fd3d34b6b0d7419853b82144921418ee64ad29a569c2ef8b2,650.18991840442
0x54df66ae236c54ce3aa05f5d92b777a0fc9bca04ab0f012cba02694103dc2afb,434.70795362559
0x54e5c2a6f1276ac2ff623ac54e53e5a61a576906b3ec42fac8fe8bf5615d0957,1218.96147532321
